x,y,region,species,year,daily_percent
124,0.1842833460205843,DI,pi_total,2015-2018,0.0278837365955118
125,0.2171275294637587,DI,pi_total,2015-2018,0.03284418344317441
126,0.2558104161010623,DI,pi_total,2015-2018,0.0386828866373036
127,0.3013641329827482,DI,pi_total,2015-2018,0.04555371688168591
128,0.3550010056956157,DI,pi_total,2015-2018,0.05363687271286749
129,0.4181441460438424,DI,pi_total,2015-2018,0.06314314034822671
130,0.4924628926164322,DI,pi_total,2015-2018,0.0743187465725898
131,0.5799137406715762,DI,pi_total,2015-2018,0.08745084805514397
132,0.6827874263013537,DI,pi_total,2015-2018,0.1028736856297775
133,0.8037628331220799,DI,pi_total,2015-2018,0.12097540682072616
134,0.9459683531449965,DI,pi_total,2015-2018,0.14220552002291664
135,1.1130512368654917,DI,pi_total,2015-2018,0.16708288372049518
136,1.3092552837419646,DI,pi_total,2015-2018,0.19620404687647297
137,1.5395069171136462,DI,pi_total,2015-2018,0.23025163337168153
138,1.8095092107390154,DI,pi_total,2015-2018,0.2700022936253692
139,2.1258427291809188,DI,pi_total,2015-2018,0.3163335184419034
140,2.496071040622012,DI,pi_total,2015-2018,0.37022831144109336
141,2.928847377075807,DI,pi_total,2015-2018,0.43277633645379465
142,3.434017066502484,DI,pi_total,2015-2018,0.5051696894266771
143,4.022707962549123,DI,pi_total,2015-2018,0.5886908960466388
144,4.707398094203238,DI,pi_total,2015-2018,0.684690131654115
145,5.501946150808578,DI,pi_total,2015-2018,0.7945480566053407
146,6.421566314938822,DI,pi_total,2015-2018,0.9196201641302437
147,7.482724636715427,DI,pi_total,2015-2018,1.0611583217766052
148,8.70293014418249,DI,pi_total,2015-2018,1.220205507467063
149,10.100391084927388,DI,pi_total,2015-2018,1.3974609407448977
150,11.69350638505947,DI,pi_total,2015-2018,1.593115300132082
151,13.500166295633473,DI,pi_total,2015-2018,1.8066599105740035
152,15.53684625336924,DI,pi_total,2015-2018,2.0366799577357675
153,17.81749611576864,DI,pi_total,2015-2018,2.2806498623994003
154,20.352254329506476,DI,pi_total,2015-2018,2.5347582137378346
155,23.146052810036657,DI,pi_total,2015-2018,2.7937984805301816
156,26.197220224288916,DI,pi_total,2015-2018,3.0511674142522587
157,29.496232372518914,DI,pi_total,2015-2018,3.2990121482299983
158,33.02478840611178,DI,pi_total,2015-2018,3.528556033592867
159,36.75539867282981,DI,pi_total,2015-2018,3.730610266718031
160,40.65164328056465,DI,pi_total,2015-2018,3.896244607734836
161,44.66919496990945,DI,pi_total,2015-2018,4.017551689344799
162,48.757600454030005,DI,pi_total,2015-2018,4.088405484120557
163,52.86269749659073,DI,pi_total,2015-2018,4.105097042560722
164,56.92943608540202,DI,pi_total,2015-2018,4.06673858881129
165,60.904798404902,DI,pi_total,2015-2018,3.975362319499986
166,64.7404938222166,DI,pi_total,2015-2018,3.8356954173146036
167,68.39514693444848,DI,pi_total,2015-2018,3.6546531122318697
168,71.83578730226738,DI,pi_total,2015-2018,3.440640367818901
169,75.03856491534239,DI,pi_total,2015-2018,3.202777613075014
170,77.98872808368795,DI,pi_total,2015-2018,2.9501631683455543
171,80.67998780619615,DI,pi_total,2015-2018,2.6912597225082067
172,83.11344279490484,DI,pi_total,2015-2018,2.4334549887086894
173,85.29625167119664,DI,pi_total,2015-2018,2.1828088762918014
174,87.24022126654091,DI,pi_total,2015-2018,1.9439695953442708
175,88.96044420766573,DI,pi_total,2015-2018,1.7202229411248169
176,90.47407657776952,DI,pi_total,2015-2018,1.5136323701037924
177,91.79930619673554,DI,pi_total,2015-2018,1.32522961896602
178,92.95452912717192,DI,pi_total,2015-2018,1.1552229304363806
179,93.95772833571122,DI,pi_total,2015-2018,1.0031992085393
180,94.82603369619558,DI,pi_total,2015-2018,0.8683053604843565
181,95.5754351460336,DI,pi_total,2015-2018,0.7494014498380182
182,96.22061880595427,DI,pi_total,2015-2018,0.6451836599206757
183,96.77489734810999,DI,pi_total,2015-2018,0.5542785421557141
184,97.25020930121866,DI,pi_total,2015-2018,0.47531195310867247
185,97.65716619093158,DI,pi_total,2015-2018,0.4069568897129159
186,98.00513069504352,DI,pi_total,2015-2018,0.3479645041119426
187,98.30231292228068,DI,pi_total,2015-2018,0.29718222723715826
188,98.55587529748477,DI,pi_total,2015-2018,0.25356237520409763
189,98.77203929661667,DI,pi_total,2015-2018,0.21616399913189355
190,98.95618944846063,DI,pi_total,2015-2018,0.18415015184396566
191,99.11297167555996,DI,pi_total,2015-2018,0.15678222709932754
192,99.2463842701745,DI,pi_total,2015-2018,0.13341259461454058
193,99.35986067749981,DI,pi_total,2015-2018,0.11347640732530806
194,99.45634386546892,DI,pi_total,2015-2018,0.09648318796911326
195,99.5383524639709,DI,pi_total,2015-2018,0.08200859850197162
131,0.07022149028165815,JS,pi_total,2015-2018,0.011534845970560287
132,0.08402160145000914,JS,pi_total,2015-2018,0.01380011116835099
133,0.10053101825404888,JS,pi_total,2015-2018,0.016509416804039737
134,0.120280467685039,JS,pi_total,2015-2018,0.01974944943099012
135,0.14390413335290034,JS,pi_total,2015-2018,0.023623665667861338
136,0.17215960374460745,JS,pi_total,2015-2018,0.028255470391707116
137,0.20595157235946435,JS,pi_total,2015-2018,0.03379196861485689
138,0.24635995440293,JS,pi_total,2015-2018,0.04040838204346564
139,0.29467318445048807,JS,pi_total,2015-2018,0.04831323004755808
140,0.3524275659013272,JS,pi_total,2015-2018,0.05775438145083911
141,0.42145365217375436,JS,pi_total,2015-2018,0.06902608627242718
142,0.5039307446653044,JS,pi_total,2015-2018,0.08247709249155005
143,0.6024506826041134,JS,pi_total,2015-2018,0.09851993793880898
144,0.7200921582685242,JS,pi_total,2015-2018,0.11764147566441086
145,0.8605067926388945,JS,pi_total,2015-2018,0.14041463437037027
146,1.0280181150937657,JS,pi_total,2015-2018,0.16751132245487121
147,1.2277343549264998,JS,pi_total,2015-2018,0.19971623983273412
148,1.4656755013035734,JS,pi_total,2015-2018,0.23794114637707353
149,1.7489143263417182,JS,pi_total,2015-2018,0.2832388250381448
150,2.0857298685998154,JS,pi_total,2015-2018,0.3368155422580972
151,2.4857700847879407,JS,pi_total,2015-2018,0.40004021618812535
152,2.9602178088319513,JS,pi_total,2015-2018,0.4744477240440106
153,3.52195060278076,JS,pi_total,2015-2018,0.5617327939488086
154,4.185680343338304,JS,pi_total,2015-2018,0.6637297405575442
155,4.968052319833624,JS,pi_total,2015-2018,0.7823719764953196
156,5.887676231683685,JS,pi_total,2015-2018,0.9196239118500609
157,6.965053061782352,JS,pi_total,2015-2018,1.0773768300986672
158,8.22235314732045,JS,pi_total,2015-2018,1.2573000855380974
159,9.682993378194615,JS,pi_total,2015-2018,1.4606402308741657
160,11.370957798968787,JS,pi_total,2015-2018,1.687964420774172
161,13.30980954557307,JS,pi_total,2015-2018,1.9388517466042838
162,15.52135752019635,JS,pi_total,2015-2018,2.2115479746232793
163,18.023973222012575,JS,pi_total,2015-2018,2.502615701816225
164,20.830605117673624,JS,pi_total,2015-2018,2.8066318956610488
165,23.946609525233885,JS,pi_total,2015-2018,3.1160044075602613
166,27.367601202977305,JS,pi_total,2015-2018,3.4209916777434195
167,31.07760772766102,JS,pi_total,2015-2018,3.710006524683717
168,35.047864647771824,JS,pi_total,2015-2018,3.9702569201108027
169,39.23658470552479,JS,pi_total,2015-2018,4.188720057752967
170,43.58995157426367,JS,pi_total,2015-2018,4.353366868738881
171,48.044422800281495,JS,pi_total,2015-2018,4.454471226017823
172,52.530202645895436,JS,pi_total,2015-2018,4.485779845613941
173,56.97551566475834,JS,pi_total,2015-2018,4.445313018862905
174,61.3111413440448,JS,pi_total,2015-2018,4.3356256792864585
175,65.47461249689832,JS,pi_total,2015-2018,4.163471152853518
176,69.41355416043264,JS,pi_total,2015-2018,3.9389416635343224
177,73.08782136390114,JS,pi_total,2015-2018,3.674267203468503
178,76.47032684061331,JS,pi_total,2015-2018,3.3825054767121685
179,79.54666871197728,JS,pi_total,2015-2018,3.076341871363965
180,82.31382402756739,JS,pi_total,2015-2018,2.7671553155901165
181,84.77824601071754,JS,pi_total,2015-2018,2.464421983150146
182,86.95369778055417,JS,pi_total,2015-2018,2.175451769836627
183,88.85909723568334,JS,pi_total,2015-2018,1.9053994551291709
184,90.51656524466686,JS,pi_total,2015-2018,1.6574680089835283
185,91.94978599947378,JS,pi_total,2015-2018,1.4332207548069107
186,93.18271909296624,JS,pi_total,2015-2018,1.2329330934924627
187,94.23865356286831,JS,pi_total,2015-2018,1.0559344699020698
188,95.1395644909279,JS,pi_total,2015-2018,0.900910928059588
189,95.9057190602916,JS,pi_total,2015-2018,0.7661545693637066
190,96.55547649297776,JS,pi_total,2015-2018,0.6497574326861582
191,97.10523059940058,JS,pi_total,2015-2018,0.5497541064228244
192,97.56945134124153,JS,pi_total,2015-2018,0.46422074184094697
193,97.96079049913668,JS,pi_total,2015-2018,0.3913391578951462
124,0.5192294610291114,DI,so_total,2015-2018,0.09921639999005644
125,0.6417319372751149,DI,so_total,2015-2018,0.12250247624600352
126,0.7929062175049953,DI,so_total,2015-2018,0.15117428022988044
127,0.9793419528795937,DI,so_total,2015-2018,0.18643573537459834
128,1.2090799960814496,DI,so_total,2015-2018,0.22973804320185587
129,1.4918989501244742,DI,so_total,2015-2018,0.2828189540430246
130,1.8396408923923444,DI,so_total,2015-2018,0.34774194226787025
131,2.2665719169649425,DI,so_total,2015-2018,0.42693102457259813
132,2.7897662359498003,DI,so_total,2015-2018,0.5231943189848578
133,3.42949202445542,DI,so_total,2015-2018,0.6397257885056198
134,4.209561861793301,DI,so_total,2015-2018,0.7800698373378805
135,5.157589520429637,DI,so_total,2015-2018,0.9480276586363363
136,6.305067620075496,DI,so_total,2015-2018,1.1474780996458591
137,7.687148452024046,DI,so_total,2015-2018,1.3820808319485502
138,9.341977136105331,DI,so_total,2015-2018,1.6548286840812851
139,11.3094009195825,DI,so_total,2015-2018,1.9674237834771677
140,13.628875943554883,DI,so_total,2015-2018,2.319475023972384
141,16.336434971897482,DI,so_total,2015-2018,2.707559028342599
142,19.460691690670544,DI,so_total,2015-2018,3.1242567187730614
143,23.018058594788776,DI,so_total,2015-2018,3.5573669041182328
144,27.00764256434761,DI,so_total,2015-2018,3.989583969558833
145,31.406607390105574,DI,so_total,2015-2018,4.3989648257579645
146,36.167051385560384,DI,so_total,2015-2018,4.760443995454811
147,41.21549486432397,DI,so_total,2015-2018,5.048443478763588
148,46.45577697918572,DI,so_total,2015-2018,5.240282114861749
149,51.775499663791955,DI,so_total,2015-2018,5.3197226846062335
150,57.05527727914697,DI,so_total,2015-2018,5.279777615355016
151,62.179257032221535,DI,so_total,2015-2018,5.123979753074565
152,67.04499228170995,DI,so_total,2015-2018,4.8657352494884165
153,71.57094756027283,DI,so_total,2015-2018,4.525955278562876
154,75.70060279417748,DI,so_total,2015-2018,4.129655233904657
155,79.40301319388901,DI,so_total,2015-2018,3.7024103997115247
156,82.67044114177318,DI,so_total,2015-2018,3.2674279478841726
157,85.51409875120011,DI,so_total,2015-2018,2.843657609426927
158,87.9590958627772,DI,so_total,2015-2018,2.444997111577095
159,90.03948302499536,DI,so_total,2015-2018,2.080387162218159
160,91.79396159051025,DI,so_total,2015-2018,1.7544785655148871
161,93.26252529272051,DI,so_total,2015-2018,1.4685637022102611
162,94.48406557685503,DI,so_total,2015-2018,1.2215402841345195
163,95.4948325419387,DI,so_total,2015-2018,1.0107669650836755
164,96.32758066946721,DI,so_total,2015-2018,0.8327481275285038
165,97.01121883372902,DI,so_total,2015-2018,0.6836381642618079
166,97.57080384654967,DI,so_total,2015-2018,0.5595850128206479
167,98.02774859095624,DI,so_total,2015-2018,0.4569447444065702
168,98.40014896151384,DI,so_total,2015-2018,0.37240037055759956
169,98.70316295913663,DI,so_total,2015-2018,0.30301399762279857
170,98.9493984436262,DI,so_total,2015-2018,0.24623548448956
171,99.14928320785825,DI,so_total,2015-2018,0.1998847642320527
172,99.31140305907654,DI,so_total,2015-2018,0.16211985121829287
173,99.44280159121907,DI,so_total,2015-2018,0.1313985321425264
174,99.54924037206936,DI,so_total,2015-2018,0.10643878085029712
175,99.63542123662236,DI,so_total,2015-2018,0.08618086455300045
176,99.7051739548674,DI,so_total,2015-2018,0.06975271824504148
177,99.76161322433293,DI,so_total,2015-2018,0.05643926946552824
178,99.80726907149642,DI,so_total,2015-2018,0.045655847163487806
179,99.84419456473204,DI,so_total,2015-2018,0.036925493235614226
180,99.87405439659767,DI,so_total,2015-2018,0.02985983186563601
181,99.89819748013493,DI,so_total,2015-2018,0.02414308353725403
182,99.9177162795384,DI,so_total,2015-2018,0.01951879940347112
183,99.93349519214841,DI,so_total,2015-2018,0.01577891261001696
184,99.94624993244565,DI,so_total,2015-2018,0.012754740297239664
185,99.95655954602401,DI,so_total,2015-2018,0.010309613578357357
186,99.9648924030755,DI,so_total,2015-2018,0.00833285705148512
187,99.9716272842611,DI,so_total,2015-2018,0.006734881185607833
188,99.97707047292471,DI,so_total,2015-2018,0.0054431886636052695
189,99.98146960181978,DI,so_total,2015-2018,0.004399128895073545
190,99.98502486523654,DI,so_total,2015-2018,0.0035552634167572705
191,99.98789809430696,DI,so_total,2015-2018,0.0028732290704169827
192,99.99022010043839,DI,so_total,2015-2018,0.002322006131436183
193,99.99209661588166,DI,so_total,2015-2018,0.001876515443271387
194,99.99361309845735,DI,so_total,2015-2018,0.001516482575681266
195,99.99483861697745,DI,so_total,2015-2018,0.0012255185201013319
131,3.9048912562672693,JS,so_total,2015-2018,0.4592641779612858
132,4.422566416819201,JS,so_total,2015-2018,0.5176751605519319
133,5.005295612246279,JS,so_total,2015-2018,0.5827291954270777
134,5.660259607726305,JS,so_total,2015-2018,0.6549639954800259
135,6.395158647708215,JS,so_total,2015-2018,0.7348990399819106
136,7.218172721921745,JS,so_total,2015-2018,0.8230140742135292
137,8.137894946595253,JS,so_total,2015-2018,0.9197222246735084
138,9.163232276709042,JS,so_total,2015-2018,1.0253373301137891
139,10.303267672155021,JS,so_total,2015-2018,1.1400353954459792
140,11.567078217267955,JS,so_total,2015-2018,1.2638105451129338
141,12.96350472776651,JS,so_total,2015-2018,1.3964265104985554
142,14.500870269238474,JS,so_total,2015-2018,1.5373655414719636
143,16.186647934081314,JS,so_total,2015-2018,1.6857776648428402
144,18.02708229161687,JS,so_total,2015-2018,1.8404343575355568
145,20.026774128146837,JS,so_total,2015-2018,1.9996918365299656
146,22.18824422996376,JS,so_total,2015-2018,2.1614701018169242
147,24.511498582588427,JS,so_total,2015-2018,2.323254352624666
148,26.993623728354677,JS,so_total,2015-2018,2.4821251457662505
149,29.628446137820653,JS,so_total,2015-2018,2.6348224094659756
150,32.40629212853815,JS,so_total,2015-2018,2.777845990717495
151,35.31388393454369,JS,so_total,2015-2018,2.9075918060055415
152,38.334402086923305,JS,so_total,2015-2018,3.0205181523796156
153,41.4477339695095,JS,so_total,2015-2018,3.113331882586195
154,44.63091374087758,JS,so_total,2015-2018,3.1831797713680814
155,47.85874117372384,JS,so_total,2015-2018,3.2278274328462615
156,51.10454859616097,JS,so_total,2015-2018,3.2458074224371245
157,54.34106875285721,JS,so_total,2015-2018,3.236520156696244
158,57.5413447120989,JS,so_total,2015-2018,3.2002759592416865
159,60.67961795322445,JS,so_total,2015-2018,3.138273241125553
160,63.73213336788568,JS,so_total,2015-2018,3.0525154146612294
161,66.67780963279512,JS,so_total,2015-2018,2.9456762649094372
162,69.49873855564354,JS,so_total,2015-2018,2.820928922848424
163,72.18049502924157,JS,so_total,2015-2018,2.6817564735980284
164,74.71225737718217,JS,so_total,2015-2018,2.5317623479405995
165,77.08675369287413,JS,so_total,2015-2018,2.3744963156919567
166,79.30006156473387,JS,so_total,2015-2018,2.2133078718597403
167,81.35129557231232,JS,so_total,2015-2018,2.051234007578458
168,83.24221923331869,JS,so_total,2015-2018,1.8909236610063687
169,84.97681643611094,JS,so_total,2015-2018,1.7345972027922443
170,86.56085292473715,JS,so_total,2015-2018,1.5840364886262108
171,88.00145231575688,JS,so_total,2015-2018,1.440599391019731
172,89.30670449240075,JS,so_total,2015-2018,1.3052521766438758
173,90.48531786843927,JS,so_total,2015-2018,1.1786133760385127
174,91.54632148087704,JS,so_total,2015-2018,1.0610036124377729
175,92.49881843140425,JS,so_total,2015-2018,0.9524969505272054
176,93.35178891541376,JS,so_total,2015-2018,0.8529704840095178
177,94.11393887444746,JS,so_total,2015-2018,0.7621499590336924
178,94.79358902116729,JS,so_total,2015-2018,0.6796501467198368
179,95.39859842042567,JS,so_total,2015-2018,0.6050093992583783
180,95.93631677203433,JS,so_total,2015-2018,0.5377183516086603
181,96.41355985830288,JS,so_total,2015-2018,0.47724308626854395
182,96.83660315136268,JS,so_total,2015-2018,0.4230432930598056
183,97.21118921385387,JS,so_total,2015-2018,0.37458606249118986
184,97.542545194471,JS,so_total,2015-2018,0.3313559806171327
185,97.83540736566127,JS,so_total,2015-2018,0.29286217119026503
186,98.09405024327216,JS,so_total,2015-2018,0.258642877610896
187,98.32231835102479,JS,so_total,2015-2018,0.2282681077526263
188,98.52365914073543,JS,so_total,2015-2018,0.20134078971064184
189,98.70115595350318,JS,so_total,2015-2018,0.17749681276774254
190,98.85756021304104,JS,so_total,2015-2018,0.1564042595378652
191,98.99532228753128,JS,so_total,2015-2018,0.13776207449024014
192,99.11662064921697,JS,so_total,2015-2018,0.12129836168568886
193,99.22338910973318,JS,so_total,2015-2018,0.10676846051620714
194,99.3173420216892,JS,so_total,2015-2018,0.0939529119560234
195,99.39999742016387,JS,so_total,2015-2018,0.08265539847467096
124,0.5739753261586239,DI,cu_total,2015-2018,0.0745779940008075
125,0.6596166671792483,DI,cu_total,2015-2018,0.08564134102062437
126,0.7579389153266041,DI,cu_total,2015-2018,0.0983222481473558
127,0.8707885769869406,DI,cu_total,2015-2018,0.1128496616603365
128,1.0002710939110109,DI,cu_total,2015-2018,0.1294825169240703
129,1.1487839803275888,DI,cu_total,2015-2018,0.1485128864165779
130,1.31905317527786,DI,cu_total,2015-2018,0.17026919495027126
131,1.5141725725557575,DI,cu_total,2015-2018,0.1951193972778975
132,1.7376465408131463,DI,cu_total,2015-2018,0.22347396825738874
133,1.9934350390073663,DI,cu_total,2015-2018,0.25578849819422
134,2.286000652786222,DI,cu_total,2015-2018,0.2925656137788557
135,2.6203565091396426,DI,cu_total,2015-2018,0.3343558563534206
136,3.0021135521074314,DI,cu_total,2015-2018,0.3817570429677888
137,3.437525064245755,DI,cu_total,2015-2018,0.4354115121383235
138,3.933525582399383,DI,cu_total,2015-2018,0.496000518153628
139,4.497760474160167,DI,cu_total,2015-2018,0.5642348917607838
140,5.138601417486074,DI,cu_total,2015-2018,0.640840943325907
141,5.865141884598376,DI,cu_total,2015-2018,0.7265404671123026
142,6.687165526934462,DI,cu_total,2015-2018,0.8220236423360854
143,7.615079187507791,DI,cu_total,2015-2018,0.9279136605733296
144,8.65980128312307,DI,cu_total,2015-2018,1.0447220956152785
145,9.832595721826163,DI,cu_total,2015-2018,1.172794438703093
146,11.14484164534433,DI,cu_total,2015-2018,1.3122459235181676
147,12.607730475931257,DI,cu_total,2015-2018,1.4628888305869268
148,14.231884410026778,DI,cu_total,2015-2018,1.6241539340955207
149,16.0268950355037,DI,cu_total,2015-2018,1.7950106254769214
150,18.000787451938333,DI,cu_total,2015-2018,1.9738924164346336
151,20.15942421095805,DI,cu_total,2015-2018,2.1586367590197177
152,22.50587424668394,DI,cu_total,2015-2018,2.3464500357258906
153,25.0397838765061,DI,cu_total,2015-2018,2.5339096298221584
154,27.756798427798422,DI,cu_total,2015-2018,2.7170145512923227
155,30.648091991927323,DI,cu_total,2015-2018,2.891293564128901
156,33.700066752699335,DI,cu_total,2015-2018,3.051974760772012
157,36.894279894053646,DI,cu_total,2015-2018,3.194213141354311
158,40.2076436049856,DI,cu_total,2015-2018,3.3133637109319523
159,43.61292194598579,DI,cu_total,2015-2018,3.4052783410001908
160,47.07951905653767,DI,cu_total,2015-2018,3.4665971105518807
161,50.57452015107721,DI,cu_total,2015-2018,3.495001094539539
162,54.06391528472691,DI,cu_total,2015-2018,3.489395133649701
163,57.51391171147254,DI,cu_total,2015-2018,3.449996426745628
164,60.892228557893944,DI,cu_total,2015-2018,3.3783168464214057
165,64.16926997035104,DI,cu_total,2015-2018,3.277041412457095
166,67.31908935978944,DI,cu_total,2015-2018,3.149819389438406
167,70.32008452921465,DI,cu_total,2015-2018,3.0009951694252095
168,73.1553960892603,DI,cu_total,2015-2018,2.835311560045639
169,75.81301389740743,DI,cu_total,2015-2018,2.657617808147137
170,78.28562338915168,DI,cu_total,2015-2018,2.472609491744251
171,80.57024246809415,DI,cu_total,2015-2018,2.2846190789424696
172,82.66770902987658,DI,cu_total,2015-2018,2.0974665617824257
173,84.58207997739308,DI,cu_total,2015-2018,1.9143709475165025
174,86.31999671739925,DI,cu_total,2015-2018,1.7379167400061704
175,87.89006209075947,DI,cu_total,2015-2018,1.5700653733602223
176,89.30226186625079,DI,cu_total,2015-2018,1.4121997754913167
177,90.567452232184,DI,cu_total,2015-2018,1.2651903659332078
178,91.69692443068725,DI,cu_total,2015-2018,1.129472198503251
179,92.70204946292128,DI,cu_total,2015-2018,1.0051250322340337
180,93.59399982465838,DI,cu_total,2015-2018,0.8919503617371021
181,94.38354135195031,DI,cu_total,2015-2018,0.7895415272919308
182,95.08088612342874,DI,cu_total,2015-2018,0.6973447714784271
183,95.69559656966659,DI,cu_total,2015-2018,0.6147104462378508
184,96.23653108308214,DI,cu_total,2015-2018,0.5409345134155501
185,96.71182216139107,DI,cu_total,2015-2018,0.4752910783089277
186,97.12887918356613,DI,cu_total,2015-2018,0.417057022175058
187,97.49440911266852,DI,cu_total,2015-2018,0.3655299291023937
188,97.8144496119144,DI,cu_total,2015-2018,0.3200404992458772
189,98.09441016741785,DI,cu_total,2015-2018,0.27996055550345034
190,98.33911778991826,DI,cu_total,2015-2018,0.2447076225004139
191,98.55286470174391,DI,cu_total,2015-2018,0.21374691182565186
192,98.73945610477435,DI,cu_total,2015-2018,0.18659140303043387
193,98.90225668087204,DI,cu_total,2015-2018,0.16280057609769472
194,99.04423491392588,DI,cu_total,2015-2018,0.14197823305383395
195,99.16800465987887,DI,cu_total,2015-2018,0.12376974595299828
131,0.6002637366894201,JS,cu_total,2015-2018,0.07554758146695695
132,0.6866134294867707,JS,cu_total,2015-2018,0.08634969279735061
133,0.7852866432808873,JS,cu_total,2015-2018,0.09867321379411653
134,0.8980119628987875,JS,cu_total,2015-2018,0.11272531961790022
135,1.026751174864897,JS,cu_total,2015-2018,0.1287392119661095
136,1.1737278842133791,JS,cu_total,2015-2018,0.14697670934848217
137,1.341458758164876,JS,cu_total,2015-2018,0.16773087395149688
138,1.5327873466411346,JS,cu_total,2015-2018,0.19132858847625855
139,1.7509203080621432,JS,cu_total,2015-2018,0.21813296142100858
140,1.9994657032062766,JS,cu_total,2015-2018,0.24854539514413343
141,2.2824727994502045,JS,cu_total,2015-2018,0.28300709624392795
142,2.6044725405495948,JS,cu_total,2015-2018,0.3219997410993902
143,2.970517470682262,JS,cu_total,2015-2018,0.36604493013266737
144,3.3862194434504556,JS,cu_total,2015-2018,0.41570197276819343
145,3.8577828865774784,JS,cu_total,2015-2018,0.4715634431270228
146,4.3920307252946555,JS,cu_total,2015-2018,0.5342478387171772
147,4.996419294298218,JS,cu_total,2015-2018,0.6043885690035626
148,5.679037705423727,JS,cu_total,2015-2018,0.6826184111255085
149,6.4485862216134064,JS,cu_total,2015-2018,0.7695485161896798
150,7.314327281169654,JS,cu_total,2015-2018,0.8657410595562478
151,8.286002020443668,JS,cu_total,2015-2018,0.9716747392740137
152,9.373704604051488,JS,cu_total,2015-2018,1.08770258360782
153,10.587706586355702,JS,cu_total,2015-2018,1.2140019823042145
154,11.93822414325285,JS,cu_total,2015-2018,1.350517556897147
155,13.435122614098743,JS,cu_total,2015-2018,1.4968984708458937
156,15.087555673390805,JS,cu_total,2015-2018,1.6524330592920613
157,16.90354086107394,JS,cu_total,2015-2018,1.8159851876831343
158,18.889479269613403,JS,cu_total,2015-2018,1.9859384085394645
159,21.049634827303944,JS,cu_total,2015-2018,2.1601555576905405
160,23.38559741727578,JS,cu_total,2015-2018,2.3359625899718353
161,25.89576320315279,JS,cu_total,2015-2018,2.5101657858770103
162,28.574873724242796,JS,cu_total,2015-2018,2.6791105210900064
163,31.413660934447623,JS,cu_total,2015-2018,2.8387872102048277
164,34.398646593974846,JS,cu_total,2015-2018,2.984985659527222
165,37.51213969345934,JS,cu_total,2015-2018,3.1134930994844936
166,40.73246397933845,JS,cu_total,2015-2018,3.2203242858791086
167,44.0344293651903,JS,cu_total,2015-2018,3.301965385851851
168,47.390037676778604,JS,cu_total,2015-2018,3.3556083115883055
169,50.769387788179586,JS,cu_total,2015-2018,3.3793501114009814
170,54.14172170088001,JS,cu_total,2015-2018,3.3723339127004266
171,57.47653557545099,JS,cu_total,2015-2018,3.334813874570976
172,60.74467140240538,JS,cu_total,2015-2018,3.268135826954392
173,63.91930749496985,JS,cu_total,2015-2018,3.1746360925644694
174,66.97677881844272,JS,cu_total,2015-2018,3.0574713234728748
175,69.89717890219653,JS,cu_total,2015-2018,2.9204000837538047
176,72.66471996260105,JS,cu_total,2015-2018,2.7675410604045254
177,75.2678527680241,JS,cu_total,2015-2018,2.6031328054230443
178,77.69916910914304,JS,cu_total,2015-2018,2.4313163411189436
179,79.9551250976272,JS,cu_total,2015-2018,2.2559559884841605
180,82.03563194438783,JS,cu_total,2015-2018,2.0805068467606276
181,83.94356271857876,JS,cu_total,2015-2018,1.9079307741909304
182,85.68422014275,JS,cu_total,2015-2018,1.740657424171232
183,87.26480347374903,JS,cu_total,2015-2018,1.5805833309990334
184,88.69390371500391,JS,cu_total,2015-2018,1.4291002412548863
185,89.98104729396395,JS,cu_total,2015-2018,1.2871435789600412
186,91.13629998964707,JS,cu_total,2015-2018,1.1552526956831173
187,92.16993594002426,JS,cu_total,2015-2018,1.0336359503771888
188,93.09217124981905,JS,cu_total,2015-2018,0.922235309794786
189,93.91295803151789,JS,cu_total,2015-2018,0.8207867816988426
190,94.64183244975472,JS,cu_total,2015-2018,0.7288744182368276
191,95.28780922368311,JS,cu_total,2015-2018,0.6459767739283961
192,95.8593147789793,JS,cu_total,2015-2018,0.5715055552961843
193,96.36415156066863,JS,cu_total,2015-2018,0.5048367816893347
194,96.80948669516084,JS,cu_total,2015-2018,0.4453351344922112
195,97.20185905132287,JS,cu_total,2015-2018,0.3923723561620278
