"sampleID"	"barcode"	"name"	"description"	"note"	"quantity"	"expiration"	"created"	"Storage"	"storageLayerName"	"Storage Position"	"storageLayerID"	"fullName"	"clonedFrom"	"clonedFromSampleID"	"Sample Status"	"Species"
"7255131"	"S22158SL1"	"S22158SL1"	""	""	""	""	"2019-07-17 22:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"1.E"	"600963"	"elab JSP"	""	""	"Collected"	""
"7255133"	"S22151SL1"	"S22151SL1"	""	""	""	""	"2019-07-17 22:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"4.E"	"600963"	"elab JSP"	""	""	"Collected"	""
"7255136"	"S22157SL1"	"S22157SL1"	""	""	""	""	"2019-07-17 22:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"5.E"	"600963"	"elab JSP"	""	""	"Collected"	""
"7255137"	"S22156SL1"	"S22156SL1"	""	""	""	""	"2019-07-17 22:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"7.E"	"600963"	"elab JSP"	""	""	"Collected"	""
"7255139"	"S22155SL1"	"S22155SL1"	""	""	""	""	"2019-07-17 22:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"9.E"	"600963"	"elab JSP"	""	""	"Collected"	""
"7255142"	"S22153SL1"	"S22153SL1"	""	""	""	""	"2019-07-17 22:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"3.F"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267643"	"S21033SL1"	"S21033SL1"	""	""	""	""	"2019-07-18 15:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"2.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267646"	"S21034SL1"	"S21034SL1"	""	""	""	""	"2019-07-18 15:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"4.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267647"	"S21036SL1"	"S21036SL1"	""	""	""	""	"2019-07-18 15:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"5.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267650"	"S21035SL1"	"S21035SL1"	""	""	""	""	"2019-07-18 15:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"7.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267652"	"S22207SL1"	"S22207SL1"	""	""	""	""	"2019-07-18 15:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"8.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267655"	"S22204SL1"	"S22204SL1"	""	""	""	""	"2019-07-18 15:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"9.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267965"	"S20865SL1"	"S20865SL1"	""	""	""	""	"2019-07-18 15:57"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"3.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267967"	"S20870SL1"	"S20870SL1"	""	""	""	""	"2019-07-18 15:57"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"6.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267968"	"S20864SL1"	"S20864SL1"	""	""	""	""	"2019-07-18 15:57"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"1.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7294490"	"S22200SL1"	"S22200SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"8.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7294491"	"S22195SL1"	"S22195SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"1.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294493"	"S22196SL1"	"S22196SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"9.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7294494"	"S22199SL1"	"S22199SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"3.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294496"	"S22198SL1"	"S22198SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"4.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294497"	"S22193SL1"	"S22193SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"7.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294499"	"S22197SL1"	"S22197SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"6.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294502"	"S22505SL1"	"S22505SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"3.B"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294505"	"S22503SL1"	"S22503SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"4.B"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294553"	"S22231SL1"	"S22231SL1"	""	""	""	""	"2019-07-24 00:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"2.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294554"	"S22236SL1"	"S22236SL1"	""	""	""	""	"2019-07-24 00:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"8.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294556"	"S22333SL1"	"S22333SL1"	""	""	""	""	"2019-07-24 00:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"2.B"	"606057"	"elab JSP"	""	""	"Collected"	""
"7296482"	"S22202SL1"	"S22202SL1"	""	""	""	""	"2019-07-24 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"3.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7296483"	"S22201SL1"	"S22201SL1"	""	""	""	""	"2019-07-24 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"5.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7296485"	"S22205SL1"	"S22205SL1"	""	""	""	""	"2019-07-24 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"4.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7296486"	"S22203SL1"	"S22203SL1"	""	""	""	""	"2019-07-24 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"2.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7296488"	"S21210SL1"	"S21210SL1"	""	""	""	""	"2019-07-24 15:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"5.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7296491"	"S21204SL1"	"S21204SL1"	""	""	""	""	"2019-07-24 15:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"9.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302176"	"S22177SL1"	"S22177SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"7.B"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302177"	"S22178SL1"	"S22178SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"9.B"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302180"	"S22173SL1"	"S22173SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"2.C"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302182"	"S22172SL1"	"S22172SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"5.C"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302183"	"S22171SL1"	"S22171SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"4.C"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302185"	"S22179SL1"	"S22179SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"6.C"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302186"	"S22180SL1"	"S22180SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"8.C"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302188"	"S22175SL1"	"S22175SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"2.D"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302189"	"S22176SL1"	"S22176SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"9.C"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302191"	"S20540SL1"	"S20540SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"4.D"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302192"	"S20539SL1"	"S20539SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"5.D"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302194"	"S20532SL1"	"S20532SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"8.D"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302195"	"S20538SL1"	"S20538SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"6.D"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302197"	"S20537SL1"	"S20537SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"9.D"	"606057"	"elab JSP"	""	""	"Collected"	""
"7309227"	"S22259SL1"	"S22259SL1"	""	""	""	""	"2019-07-26 23:21"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"7.D"	"606057"	"elab JSP"	""	""	"Collected"	""
"7309230"	"S22255SL1"	"S22255SL1"	""	""	""	""	"2019-07-26 23:21"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"1.E"	"606057"	"elab JSP"	""	""	"Collected"	""
"7309232"	"S22251SL1"	"S22251SL1"	""	""	""	""	"2019-07-26 23:21"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"2.E"	"606057"	"elab JSP"	""	""	"Collected"	""
"7309233"	"S22254SL1"	"S22254SL1"	""	""	""	""	"2019-07-26 23:21"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"4.E"	"606057"	"elab JSP"	""	""	"Collected"	""
"7309235"	"S22257SL1"	"S22257SL1"	""	""	""	""	"2019-07-26 23:21"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"3.E"	"606057"	"elab JSP"	""	""	"Collected"	""
"7309236"	"S22260SL1"	"S22260SL1"	""	""	""	""	"2019-07-26 23:21"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"5.E"	"606057"	"elab JSP"	""	""	"Collected"	""
"7309238"	"S20531SL1"	"S20531SL1"	""	""	""	""	"2019-07-26 23:21"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"6.E"	"606057"	"elab JSP"	""	""	"Collected"	""
"7318698"	"S21313SL1"	"S21313SL1"	""	""	""	""	"2019-07-30 23:33"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"7.E"	"606057"	"elab JSP"	""	""	"Collected"	""
"7318700"	"S21311SL1"	"S21311SL1"	""	""	""	""	"2019-07-30 23:33"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"8.E"	"606057"	"elab JSP"	""	""	"Collected"	""
"7318703"	"S21315SL1"	"S21315SL1"	""	""	""	""	"2019-07-30 23:33"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"9.E"	"606057"	"elab JSP"	""	""	"Collected"	""
"7318704"	"S21985SL1"	"S21985SL1"	""	""	""	""	"2019-07-30 23:33"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"1.F"	"606057"	"elab JSP"	""	""	"Collected"	""
"7324790"	"S21868SL1"	"S21868SL1"	""	""	""	""	"2019-07-31 23:26"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"1.G"	"606057"	"elab JSP"	""	""	"Collected"	""
"7324791"	"S21861SL1"	"S21861SL1"	""	""	""	""	"2019-07-31 23:26"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"8.F"	"606057"	"elab JSP"	""	""	"Collected"	""
"7324793"	"S21863SL1"	"S21863SL1"	""	""	""	""	"2019-07-31 23:26"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"2.G"	"606057"	"elab JSP"	""	""	"Collected"	""
"7324794"	"S21867SL1"	"S21867SL1"	""	""	""	""	"2019-07-31 23:26"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"4.G"	"606057"	"elab JSP"	""	""	"Collected"	""
"7324796"	"S21990SL1"	"S21990SL1"	""	""	""	""	"2019-07-31 23:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"5.F"	"606057"	"elab JSP"	""	""	"Collected"	""
"7324884"	"S21839SL1"	"S21839SL1"	""	""	""	""	"2019-08-01 00:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"2.F"	"606057"	"elab JSP"	""	""	"Collected"	""
"7324886"	"S21838SL1"	"S21838SL1"	""	""	""	""	"2019-08-01 00:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"3.F"	"606057"	"elab JSP"	""	""	"Collected"	""
"7324887"	"S21837SL1"	"S21837SL1"	""	""	""	""	"2019-08-01 00:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"4.F"	"606057"	"elab JSP"	""	""	"Collected"	""
"7324890"	"S21832SL1"	"S21832SL1"	""	""	""	""	"2019-08-01 00:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"6.F"	"606057"	"elab JSP"	""	""	"Collected"	""
"7324892"	"S21831SL1"	"S21831SL1"	""	""	""	""	"2019-08-01 00:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"7.F"	"606057"	"elab JSP"	""	""	"Collected"	""
"7324895"	"S21835SL1"	"S21835SL1"	""	""	""	""	"2019-08-01 00:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"9.F"	"606057"	"elab JSP"	""	""	"Collected"	""
"7324896"	"S21840SL1"	"S21840SL1"	""	""	""	""	"2019-08-01 00:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"3.G"	"606057"	"elab JSP"	""	""	"Collected"	""
"7335944"	"S21869SL1"	"S21869SL1"	""	""	""	""	"2019-08-03 01:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"6.G"	"606057"	"elab JSP"	""	""	"Collected"	""
"7335945"	"S21866SL1"	"S21866SL1"	""	""	""	""	"2019-08-03 01:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"5.G"	"606057"	"elab JSP"	""	""	"Collected"	""
"7335947"	"S21435SL1"	"S21435SL1"	""	""	""	""	"2019-08-03 01:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"7.G"	"606057"	"elab JSP"	""	""	"Collected"	""
"7335948"	"S21431SL1"	"S21431SL1"	""	""	""	""	"2019-08-03 01:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"8.G"	"606057"	"elab JSP"	""	""	"Collected"	""
"7335950"	"S21433SL1"	"S21433SL1"	""	""	""	""	"2019-08-03 01:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"9.G"	"606057"	"elab JSP"	""	""	"Collected"	""
"7346423"	"S21440SL1"	"S21440SL1"	""	""	""	""	"2019-08-07 00:45"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"1.H"	"606057"	"elab JSP"	""	""	"Collected"	""
"7346424"	"S21994SL1"	"S21994SL1"	""	""	""	""	"2019-08-07 00:45"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"2.H"	"606057"	"elab JSP"	""	""	"Collected"	""
"7346426"	"S21992SL1"	"S21992SL1"	""	""	""	""	"2019-08-07 00:45"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"3.H"	"606057"	"elab JSP"	""	""	"Collected"	""
"7346429"	"S21995SL1"	"S21995SL1"	""	""	""	""	"2019-08-07 00:45"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"4.H"	"606057"	"elab JSP"	""	""	"Collected"	""
"7356545"	"S21991SL1"	"S21991SL1"	""	""	""	""	"2019-08-08 02:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"5.H"	"606057"	"elab JSP"	""	""	"Collected"	""
"7356546"	"S21828SL1"	"S21828SL1"	""	""	""	""	"2019-08-08 02:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"6.H"	"606057"	"elab JSP"	""	""	"Collected"	""
"7356549"	"S21824SL1"	"S21824SL1"	""	""	""	""	"2019-08-08 02:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"7.H"	"606057"	"elab JSP"	""	""	"Collected"	""
"7356551"	"S21821SL1"	"S21821SL1"	""	""	""	""	"2019-08-08 02:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"9.H"	"606057"	"elab JSP"	""	""	"Collected"	""
"7356552"	"S21823SL1"	"S21823SL1"	""	""	""	""	"2019-08-08 02:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"8.H"	"606057"	"elab JSP"	""	""	"Collected"	""
"7356554"	"S21825SL1"	"S21825SL1"	""	""	""	""	"2019-08-08 02:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"1.I"	"606057"	"elab JSP"	""	""	"Collected"	""
"7356555"	"S22341SL1"	"S22341SL1"	""	""	""	""	"2019-08-08 02:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"3.I"	"606057"	"elab JSP"	""	""	"Collected"	""
"7356557"	"S21361SL1"	"S21361SL1"	""	""	""	""	"2019-08-08 02:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"2.I"	"606057"	"elab JSP"	""	""	"Collected"	""
"7372179"	"S21891SL1"	"S21891SL1"	""	""	""	""	"2019-08-09 22:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"6.I"	"606057"	"elab JSP"	""	""	"Collected"	""
"7372181"	"S22371SL1"	"S22371SL1"	""	""	""	""	"2019-08-09 22:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"4.I"	"606057"	"elab JSP"	""	""	"Collected"	""
"7372182"	"S21897SL1"	"S21897SL1"	""	""	""	""	"2019-08-09 22:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"7.I"	"606057"	"elab JSP"	""	""	"Collected"	""
"7372184"	"S21896SL1"	"S21896SL1"	""	""	""	""	"2019-08-09 22:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"8.I"	"606057"	"elab JSP"	""	""	"Collected"	""
"7372185"	"S21898SL1"	"S21898SL1"	""	""	""	""	"2019-08-09 22:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"4.A"	"612953"	"elab JSP"	""	""	"Collected"	""
"7372187"	"S21892SL1"	"S21892SL1"	""	""	""	""	"2019-08-09 22:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"2.A"	"612953"	"elab JSP"	""	""	"Collected"	""
"7372190"	"S21899SL1"	"S21899SL1"	""	""	""	""	"2019-08-09 22:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"3.A"	"612953"	"elab JSP"	""	""	"Collected"	""
"7372191"	"S21894SL1"	"S21894SL1"	""	""	""	""	"2019-08-09 22:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"5.A"	"612953"	"elab JSP"	""	""	"Collected"	""
"7372310"	"S20708SL1"	"S20708SL1"	""	""	""	""	"2019-08-09 23:19"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"5.I"	"606057"	"elab JSP"	""	""	"Collected"	""
"7372313"	"S20706SL1"	"S20706SL1"	""	""	""	""	"2019-08-09 23:19"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"9.I"	"606057"	"elab JSP"	""	""	"Collected"	""
"7372314"	"S20702SL1"	"S20702SL1"	""	""	""	""	"2019-08-09 23:19"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"1.A"	"612953"	"elab JSP"	""	""	"Collected"	""
"7372317"	"S20709SL1"	"S20709SL1"	""	""	""	""	"2019-08-09 23:19"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"6.A"	"612953"	"elab JSP"	""	""	"Collected"	""
"7372320"	"S20710SL1"	"S20710SL1"	""	""	""	""	"2019-08-09 23:19"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"7.A"	"612953"	"elab JSP"	""	""	"Collected"	""
"7372323"	"S20704SL1"	"S20704SL1"	""	""	""	""	"2019-08-09 23:19"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"8.A"	"612953"	"elab JSP"	""	""	"Collected"	""
"7388171"	"S21214SL1"	"S21214SL1"	""	""	""	""	"2019-08-14 00:14"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"9.A"	"612953"	"elab JSP"	""	""	"Collected"	""
"7402839"	"S22234SL1"	"S22234SL1"	""	""	""	""	"2019-08-14 22:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"6.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7402841"	"S22238SL1"	"S22238SL1"	""	""	""	""	"2019-08-14 22:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BSL9"	"7.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7402941"	"S22300SL1"	"S22300SL1"	""	""	""	""	"2019-08-14 22:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"6.B"	"606057"	"elab JSP"	""	""	"Collected"	""
"7402943"	"S22298SL1"	"S22298SL1"	""	""	""	""	"2019-08-14 22:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"5.B"	"606057"	"elab JSP"	""	""	"Collected"	""
"7402944"	"S22299SL1"	"S22299SL1"	""	""	""	""	"2019-08-14 22:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"8.B"	"606057"	"elab JSP"	""	""	"Collected"	""
"7402946"	"S22293SL1"	"S22293SL1"	""	""	""	""	"2019-08-14 22:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"3.C"	"606057"	"elab JSP"	""	""	"Collected"	""
"7402947"	"S22291SL1"	"S22291SL1"	""	""	""	""	"2019-08-14 22:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"1.C"	"606057"	"elab JSP"	""	""	"Collected"	""
"7402949"	"S22292SL1"	"S22292SL1"	""	""	""	""	"2019-08-14 22:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"7.C"	"606057"	"elab JSP"	""	""	"Collected"	""
"7402950"	"S22297SL1"	"S22297SL1"	""	""	""	""	"2019-08-14 22:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"1.D"	"606057"	"elab JSP"	""	""	"Collected"	""
