"sampleID"	"barcode"	"name"	"description"	"note"	"quantity"	"expiration"	"created"	"Storage"	"storageLayerName"	"Storage Position"	"storageLayerID"	"fullName"	"clonedFrom"	"clonedFromSampleID"	"Sample Status"	"Species"
"7402952"	"S22296SL1"	"S22296SL1"	""	""	""	""	"2019-08-14 22:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BSL10"	"3.D"	"606057"	"elab JSP"	""	""	"Collected"	""
"7406369"	"S20712SL1"	"S20712SL1"	""	""	""	""	"2019-08-15 19:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"1.B"	"612953"	"elab JSP"	""	""	"Collected"	""
"7406370"	"S20713SL1"	"S20713SL1"	""	""	""	""	"2019-08-15 19:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"3.B"	"612953"	"elab JSP"	""	""	"Collected"	""
"7406372"	"S20719SL1"	"S20719SL1"	""	""	""	""	"2019-08-15 19:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"2.B"	"612953"	"elab JSP"	""	""	"Collected"	""
"7406373"	"S20711SL1"	"S20711SL1"	""	""	""	""	"2019-08-15 19:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"4.B"	"612953"	"elab JSP"	""	""	"Collected"	""
"7406376"	"S20717SL1"	"S20717SL1"	""	""	""	""	"2019-08-15 19:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"5.B"	"612953"	"elab JSP"	""	""	"Collected"	""
"7419098"	"S20126SL1"	"S20126SL1"	""	""	""	""	"2019-08-19 16:37"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"7.B"	"612953"	"elab JSP"	""	""	"Collected"	""
"7433537"	"S20050SL1"	"S20050SL1"	""	""	""	""	"2019-08-21 01:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"5.C"	"612953"	"elab JSP"	""	""	"Collected"	""
"7433538"	"S20045SL1"	"S20045SL1"	""	""	""	""	"2019-08-21 01:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"6.C"	"612953"	"elab JSP"	""	""	"Collected"	""
"7433540"	"S20048SL1"	"S20048SL1"	""	""	""	""	"2019-08-21 01:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"8.C"	"612953"	"elab JSP"	""	""	"Collected"	""
"7433541"	"S20049SL1"	"S20049SL1"	""	""	""	""	"2019-08-21 01:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"7.C"	"612953"	"elab JSP"	""	""	"Collected"	""
"7433544"	"S20042SL1"	"S20042SL1"	""	""	""	""	"2019-08-21 01:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"9.C"	"612953"	"elab JSP"	""	""	"Collected"	""
"7433546"	"S20047SL1"	"S20047SL1"	""	""	""	""	"2019-08-21 01:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"2.D"	"612953"	"elab JSP"	""	""	"Collected"	""
"7433547"	"S20041SL1"	"S20041SL1"	""	""	""	""	"2019-08-21 01:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"1.D"	"612953"	"elab JSP"	""	""	"Collected"	""
"7433549"	"S20094SL1"	"S20094SL1"	""	""	""	""	"2019-08-21 01:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"4.D"	"612953"	"elab JSP"	""	""	"Collected"	""
"7433550"	"S20046SL1"	"S20046SL1"	""	""	""	""	"2019-08-21 01:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"3.D"	"612953"	"elab JSP"	""	""	"Collected"	""
"7433552"	"S20095SL1"	"S20095SL1"	""	""	""	""	"2019-08-21 01:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"5.D"	"612953"	"elab JSP"	""	""	"Collected"	""
"7433697"	"S21609SL1"	"S21609SL1"	""	""	""	""	"2019-08-21 01:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"8.B"	"612953"	"elab JSP"	""	""	"Collected"	""
"7433699"	"S21601SL1"	"S21601SL1"	""	""	""	""	"2019-08-21 01:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"6.B"	"612953"	"elab JSP"	""	""	"Collected"	""
"7433700"	"S21606SL1"	"S21606SL1"	""	""	""	""	"2019-08-21 01:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"9.B"	"612953"	"elab JSP"	""	""	"Collected"	""
"7433703"	"S21607SL1"	"S21607SL1"	""	""	""	""	"2019-08-21 01:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"1.C"	"612953"	"elab JSP"	""	""	"Collected"	""
"7440258"	"S20140SL1"	"S20140SL1"	""	""	""	""	"2019-08-21 23:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"5.E"	"612953"	"elab JSP"	""	""	"Collected"	""
"7440260"	"S20139SL1"	"S20139SL1"	""	""	""	""	"2019-08-21 23:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"4.E"	"612953"	"elab JSP"	""	""	"Collected"	""
"7440261"	"S20135SL1"	"S20135SL1"	""	""	""	""	"2019-08-21 23:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"9.E"	"612953"	"elab JSP"	""	""	"Collected"	""
"7440264"	"S20136SL1"	"S20136SL1"	""	""	""	""	"2019-08-21 23:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"1.F"	"612953"	"elab JSP"	""	""	"Collected"	""
"7440432"	"S20092SL1"	"S20092SL1"	""	""	""	""	"2019-08-22 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"9.D"	"612953"	"elab JSP"	""	""	"Collected"	""
"7440434"	"S20097SL1"	"S20097SL1"	""	""	""	""	"2019-08-22 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"2.E"	"612953"	"elab JSP"	""	""	"Collected"	""
"7440435"	"S20099SL1"	"S20099SL1"	""	""	""	""	"2019-08-22 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"3.E"	"612953"	"elab JSP"	""	""	"Collected"	""
"7440437"	"S20091SL1"	"S20091SL1"	""	""	""	""	"2019-08-22 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"7.D"	"612953"	"elab JSP"	""	""	"Collected"	""
"7440438"	"S20106SL1"	"S20106SL1"	""	""	""	""	"2019-08-22 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"7.E"	"612953"	"elab JSP"	""	""	"Collected"	""
"7440440"	"S20096SL1"	"S20096SL1"	""	""	""	""	"2019-08-22 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"6.E"	"612953"	"elab JSP"	""	""	"Collected"	""
"7440441"	"S20107SL1"	"S20107SL1"	""	""	""	""	"2019-08-22 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"8.E"	"612953"	"elab JSP"	""	""	"Collected"	""
"7441797"	"S20127SL1"	"S20127SL1"	""	""	""	""	"2019-08-22 19:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"8.D"	"612953"	"elab JSP"	""	""	"Collected"	""
"7441799"	"S20121SL1"	"S20121SL1"	""	""	""	""	"2019-08-22 19:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"6.D"	"612953"	"elab JSP"	""	""	"Collected"	""
"7441800"	"S20128SL1"	"S20128SL1"	""	""	""	""	"2019-08-22 19:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"1.E"	"612953"	"elab JSP"	""	""	"Collected"	""
"7443557"	"S20350SL1"	"S20350SL1"	""	""	""	""	"2019-08-23 02:16"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"4.F"	"612953"	"elab JSP"	""	""	"Collected"	""
"7443558"	"S20109SL1"	"S20109SL1"	""	""	""	""	"2019-08-23 02:16"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"3.F"	"612953"	"elab JSP"	""	""	"Collected"	""
"7443560"	"S20103SL1"	"S20103SL1"	""	""	""	""	"2019-08-23 02:16"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"2.F"	"612953"	"elab JSP"	""	""	"Collected"	""
"7443561"	"S20347SL1"	"S20347SL1"	""	""	""	""	"2019-08-23 02:16"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"5.F"	"612953"	"elab JSP"	""	""	"Collected"	""
"7443564"	"S20341SL1"	"S20341SL1"	""	""	""	""	"2019-08-23 02:16"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"6.F"	"612953"	"elab JSP"	""	""	"Collected"	""
"7446165"	"S20342SL1"	"S20342SL1"	""	""	""	""	"2019-08-23 21:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"7.F"	"612953"	"elab JSP"	""	""	"Collected"	""
"7450598"	"S22553SL1"	"S22553SL1"	""	""	""	""	"2019-08-27 00:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"1.G"	"612953"	"elab JSP"	""	""	"Collected"	""
"7450599"	"S22556SL1"	"S22556SL1"	""	""	""	""	"2019-08-27 00:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"8.F"	"612953"	"elab JSP"	""	""	"Collected"	""
"7450602"	"S22558SL1"	"S22558SL1"	""	""	""	""	"2019-08-27 00:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"9.F"	"612953"	"elab JSP"	""	""	"Collected"	""
"7450604"	"S22551SL1"	"S22551SL1"	""	""	""	""	"2019-08-27 00:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"2.G"	"612953"	"elab JSP"	""	""	"Collected"	""
"7450607"	"S22552SL1"	"S22552SL1"	""	""	""	""	"2019-08-27 00:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"3.G"	"612953"	"elab JSP"	""	""	"Collected"	""
"7450608"	"S22560SL1"	"S22560SL1"	""	""	""	""	"2019-08-27 00:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"5.G"	"612953"	"elab JSP"	""	""	"Collected"	""
"7450610"	"S22559SL1"	"S22559SL1"	""	""	""	""	"2019-08-27 00:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"4.G"	"612953"	"elab JSP"	""	""	"Collected"	""
"7450611"	"S22557SL1"	"S22557SL1"	""	""	""	""	"2019-08-27 00:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"6.G"	"612953"	"elab JSP"	""	""	"Collected"	""
"7450614"	"S22555SL1"	"S22555SL1"	""	""	""	""	"2019-08-27 00:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"7.G"	"612953"	"elab JSP"	""	""	"Collected"	""
"7458696"	"S20236SL1"	"S20236SL1"	""	""	""	""	"2019-08-28 01:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"3.H"	"612953"	"elab JSP"	""	""	"Collected"	""
"7458698"	"S20233SL1"	"S20233SL1"	""	""	""	""	"2019-08-28 01:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"6.H"	"612953"	"elab JSP"	""	""	"Collected"	""
"7458714"	"S20745SL1"	"S20745SL1"	""	""	""	""	"2019-08-28 01:12"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"8.G"	"612953"	"elab JSP"	""	""	"Collected"	""
"7458716"	"S20744SL1"	"S20744SL1"	""	""	""	""	"2019-08-28 01:12"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"1.H"	"612953"	"elab JSP"	""	""	"Collected"	""
"7458717"	"S20743SL1"	"S20743SL1"	""	""	""	""	"2019-08-28 01:12"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"9.G"	"612953"	"elab JSP"	""	""	"Collected"	""
"7458719"	"S20749SL1"	"S20749SL1"	""	""	""	""	"2019-08-28 01:12"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"2.H"	"612953"	"elab JSP"	""	""	"Collected"	""
"7458722"	"S20746SL1"	"S20746SL1"	""	""	""	""	"2019-08-28 01:12"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"4.H"	"612953"	"elab JSP"	""	""	"Collected"	""
"7458723"	"S20742SL1"	"S20742SL1"	""	""	""	""	"2019-08-28 01:12"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"5.H"	"612953"	"elab JSP"	""	""	"Collected"	""
"7458726"	"S20747SL1"	"S20747SL1"	""	""	""	""	"2019-08-28 01:12"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"7.H"	"612953"	"elab JSP"	""	""	"Collected"	""
"7458728"	"S20748SL1"	"S20748SL1"	""	""	""	""	"2019-08-28 01:12"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"8.H"	"612953"	"elab JSP"	""	""	"Collected"	""
"7458729"	"S20741SL1"	"S20741SL1"	""	""	""	""	"2019-08-28 01:12"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"9.H"	"612953"	"elab JSP"	""	""	"Collected"	""
"7464147"	"S20207SL1"	"S20207SL1"	""	""	""	""	"2019-08-28 22:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"9.I"	"612953"	"elab JSP"	""	""	"Collected"	""
"7464149"	"S20208SL1"	"S20208SL1"	""	""	""	""	"2019-08-28 22:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"7.I"	"612953"	"elab JSP"	""	""	"Collected"	""
"7464152"	"S20206SL1"	"S20206SL1"	""	""	""	""	"2019-08-28 22:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"8.I"	"612953"	"elab JSP"	""	""	"Collected"	""
"7464155"	"S20204SL1"	"S20204SL1"	""	""	""	""	"2019-08-28 22:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"1.A"	"623517"	"elab JSP"	""	""	"Collected"	""
"7464219"	"S20228SL1"	"S20228SL1"	""	""	""	""	"2019-08-28 22:27"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"1.I"	"612953"	"elab JSP"	""	""	"Collected"	""
"7464221"	"S20225SL1"	"S20225SL1"	""	""	""	""	"2019-08-28 22:27"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"4.I"	"612953"	"elab JSP"	""	""	"Collected"	""
"7464600"	"S20336SL1"	"S20336SL1"	""	""	""	""	"2019-08-29 06:59"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"2.I"	"612953"	"elab JSP"	""	""	"Collected"	""
"7464602"	"S20331SL1"	"S20331SL1"	""	""	""	""	"2019-08-29 06:59"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"5.I"	"612953"	"elab JSP"	""	""	"Collected"	""
"7464603"	"S20333SL1"	"S20333SL1"	""	""	""	""	"2019-08-29 06:59"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"3.I"	"612953"	"elab JSP"	""	""	"Collected"	""
"7464605"	"S20340SL1"	"S20340SL1"	""	""	""	""	"2019-08-29 06:59"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BSL11"	"6.I"	"612953"	"elab JSP"	""	""	"Collected"	""
"7464608"	"S20335SL1"	"S20335SL1"	""	""	""	""	"2019-08-29 06:59"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"2.A"	"623517"	"elab JSP"	""	""	"Collected"	""
"7464609"	"S20334SL1"	"S20334SL1"	""	""	""	""	"2019-08-29 06:59"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"3.A"	"623517"	"elab JSP"	""	""	"Collected"	""
"7467690"	"S20222SL1"	"S20222SL1"	""	""	""	""	"2019-08-30 02:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"6.A"	"623517"	"elab JSP"	""	""	"Collected"	""
"7467692"	"S20226SL1"	"S20226SL1"	""	""	""	""	"2019-08-30 02:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"7.A"	"623517"	"elab JSP"	""	""	"Collected"	""
"7469784"	"S20330SL1"	"S20330SL1"	""	""	""	""	"2019-08-30 18:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"4.A"	"623517"	"elab JSP"	""	""	"Collected"	""
"7469787"	"S20324SL1"	"S20324SL1"	""	""	""	""	"2019-08-30 18:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"5.A"	"623517"	"elab JSP"	""	""	"Collected"	""
"7509236"	"S21857SL1"	"S21857SL1"	""	""	""	""	"2019-09-11 16:36"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"8.A"	"623517"	"elab JSP"	""	""	"Collected"	""
"7509237"	"S21851SL1"	"S21851SL1"	""	""	""	""	"2019-09-11 16:36"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"1.B"	"623517"	"elab JSP"	""	""	"Collected"	""
"7509240"	"S21860SL1"	"S21860SL1"	""	""	""	""	"2019-09-11 16:36"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"9.A"	"623517"	"elab JSP"	""	""	"Collected"	""
"7509243"	"S21856SL1"	"S21856SL1"	""	""	""	""	"2019-09-11 16:36"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"2.B"	"623517"	"elab JSP"	""	""	"Collected"	""
"7512665"	"S20612SL1"	"S20612SL1"	""	""	""	""	"2019-09-11 23:56"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"3.B"	"623517"	"elab JSP"	""	""	"Collected"	""
"7512666"	"S20613SL1"	"S20613SL1"	""	""	""	""	"2019-09-11 23:56"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"4.B"	"623517"	"elab JSP"	""	""	"Collected"	""
"7512668"	"S20619SL1"	"S20619SL1"	""	""	""	""	"2019-09-11 23:56"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"6.B"	"623517"	"elab JSP"	""	""	"Collected"	""
"7512669"	"S20614SL1"	"S20614SL1"	""	""	""	""	"2019-09-11 23:56"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"5.B"	"623517"	"elab JSP"	""	""	"Collected"	""
"7512671"	"S20618SL1"	"S20618SL1"	""	""	""	""	"2019-09-11 23:56"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"7.B"	"623517"	"elab JSP"	""	""	"Collected"	""
"7521849"	"S20783SL1"	"S20783SL1"	""	""	""	""	"2019-09-13 16:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"8.B"	"623517"	"elab JSP"	""	""	"Collected"	""
"7521852"	"S20031SL1"	"S20031SL1"	""	""	""	""	"2019-09-13 16:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"9.B"	"623517"	"elab JSP"	""	""	"Collected"	""
"7531205"	"S20779SL1"	"S20779SL1"	""	""	""	""	"2019-09-17 15:06"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"4.C"	"623517"	"elab JSP"	""	""	"Collected"	""
"7531208"	"S20778SL1"	"S20778SL1"	""	""	""	""	"2019-09-17 15:06"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"5.C"	"623517"	"elab JSP"	""	""	"Collected"	""
"7536296"	"S20604SL1"	"S20604SL1"	""	""	""	""	"2019-09-18 15:19"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"8.C"	"623517"	"elab JSP"	""	""	"Collected"	""
"7536297"	"S20283SL1"	"S20283SL1"	""	""	""	""	"2019-09-18 15:19"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"3.D"	"623517"	"elab JSP"	""	""	"Collected"	""
"7536420"	"S20292SL1"	"S20292SL1"	""	""	""	""	"2019-09-18 15:46"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"9.C"	"623517"	"elab JSP"	""	""	"Collected"	""
"7536423"	"S20291SL1"	"S20291SL1"	""	""	""	""	"2019-09-18 15:46"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"2.D"	"623517"	"elab JSP"	""	""	"Collected"	""
"7536425"	"S20439SL1"	"S20439SL1"	""	""	""	""	"2019-09-18 15:46"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"1.C"	"623517"	"elab JSP"	""	""	"Collected"	""
"7536426"	"S20297SL1"	"S20297SL1"	""	""	""	""	"2019-09-18 15:46"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"1.D"	"623517"	"elab JSP"	""	""	"Collected"	""
"7536428"	"S20431SL1"	"S20431SL1"	""	""	""	""	"2019-09-18 15:46"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"2.C"	"623517"	"elab JSP"	""	""	"Collected"	""
"7536429"	"S20435SL1"	"S20435SL1"	""	""	""	""	"2019-09-18 15:46"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"3.C"	"623517"	"elab JSP"	""	""	"Collected"	""
"7536431"	"S20643SL1"	"S20643SL1"	""	""	""	""	"2019-09-18 15:46"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"7.C"	"623517"	"elab JSP"	""	""	"Collected"	""
"7536432"	"S20642SL1"	"S20642SL1"	""	""	""	""	"2019-09-18 15:50"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"6.C"	"623517"	"elab JSP"	""	""	"Collected"	""
"7542840"	"S20305SL1"	"S20305SL1"	""	""	""	""	"2019-09-19 15:26"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"3.E"	"623517"	"elab JSP"	""	""	"Collected"	""
"7542842"	"S20287SL1"	"S20287SL1"	""	""	""	""	"2019-09-19 15:26"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"7.D"	"623517"	"elab JSP"	""	""	"Collected"	""
"7542843"	"S20285SL1"	"S20285SL1"	""	""	""	""	"2019-09-19 15:26"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"6.D"	"623517"	"elab JSP"	""	""	"Collected"	""
"7542845"	"S20762SL1"	"S20762SL1"	""	""	""	""	"2019-09-19 15:26"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"5.E"	"623517"	"elab JSP"	""	""	"Collected"	""
"7542846"	"S20309SL1"	"S20309SL1"	""	""	""	""	"2019-09-19 15:26"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"9.D"	"623517"	"elab JSP"	""	""	"Collected"	""
"7542848"	"S20289SL1"	"S20289SL1"	""	""	""	""	"2019-09-19 15:26"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"4.D"	"623517"	"elab JSP"	""	""	"Collected"	""
"7542851"	"S20770SL1"	"S20770SL1"	""	""	""	""	"2019-09-19 15:26"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"4.E"	"623517"	"elab JSP"	""	""	"Collected"	""
"7543028"	"S20457SL1"	"S20457SL1"	""	""	""	""	"2019-09-19 15:55"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"1.E"	"623517"	"elab JSP"	""	""	"Collected"	""
"7543029"	"S20459SL1"	"S20459SL1"	""	""	""	""	"2019-09-19 15:55"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"5.D"	"623517"	"elab JSP"	""	""	"Collected"	""
"7543031"	"S20456SL1"	"S20456SL1"	""	""	""	""	"2019-09-19 15:55"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"8.D"	"623517"	"elab JSP"	""	""	"Collected"	""
"7543032"	"S20454SL1"	"S20454SL1"	""	""	""	""	"2019-09-19 15:55"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BSL12"	"2.E"	"623517"	"elab JSP"	""	""	"Collected"	""
